 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	Borde	Borde	Borde	Borde	Borde	Borde	Borde	Borde	Borde	Borde	 - 	 - 	 - 	 - 	 - 	 - 	 - 	-1	0	0	1	0	3	0	0	0	0	0	0	0	2	false	true	false	true	false	false	20.0 
 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	Tuberia	Tuberia	 - 	 - 	Borde	Borde	Borde	Borde	Borde	Borde	Borde	Borde	Borde	Borde	Borde	Borde	-1	0	0	1	0	13	0	0	0	0	0	0	0	1	false	true	false	false	false	false	10.0 
 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	-1	0	0	1	0	9	0	0	0	0	0	0	0	3	false	true	false	false	false	false	30.0 
 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	-1	0	0	1	0	10	0	0	0	0	0	0	0	3	false	true	false	false	false	false	30.0 
 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	Tuberia	Tuberia	 - 	 - 	-1	0	0	1	0	11	0	0	0	0	0	0	0	4	false	true	false	false	false	false	40.0 
 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	Tuberia	Tuberia	 - 	 - 	-1	0	0	1	0	12	0	0	0	0	0	0	0	4	false	true	false	false	false	false	40.0 
 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	Tuberia	Tuberia	 - 	 - 	 - 	Borde	Borde	Borde	Borde	Borde	Borde	Borde	-1	0	0	1	0	13	0	0	0	0	0	0	0	3	false	true	false	false	false	false	30.0 
 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	Tuberia	Tuberia	 - 	 - 	 - 	Borde	Borde	Borde	Borde	Borde	Borde	Borde	-1	0	0	1	0	14	0	0	0	0	0	0	0	3	false	true	false	false	false	false	30.0 
 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	Tuberia	Tuberia	 - 	 - 	 - 	Borde	Borde	Borde	Borde	Borde	Borde	Borde	Borde	Borde	Borde	Borde	Borde	Borde	Borde	-1	0	0	1	0	15	0	0	0	0	0	0	0	4	false	true	false	false	false	false	40.0 
 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	Tuberia	Tuberia	 - 	 - 	 - 	Borde	Borde	Borde	Borde	Borde	Borde	Borde	Borde	Borde	Borde	Borde	Borde	Borde	Borde	-1	1	0	1	0	16	0	0	0	0	0	0	0	4	false	true	false	false	false	false	40.0 
